,Date,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
14193,2020-04-17,3786,525,Italy,IT,ITA,60359546.0,Europe,88.96521521
14194,2020-04-16,2667,578,Italy,IT,ITA,60359546.0,Europe,90.42645881
14195,2020-04-15,2972,604,Italy,IT,ITA,60359546.0,Europe,93.93046131
14196,2020-04-14,3153,564,Italy,IT,ITA,60359546.0,Europe,95.72139592
14197,2020-04-13,4092,431,Italy,IT,ITA,60359546.0,Europe,97.20749059
14198,2020-12-04,4694,619,Italy,IT,ITA,60359546.0,Europe,99.07132171
14199,2020-11-04,3951,570,Italy,IT,ITA,60359546.0,Europe,101.19194734
14200,2020-10-04,4204,612,Italy,IT,ITA,60359546.0,Europe,104.51867879
14201,2020-09-04,3836,540,Italy,IT,ITA,60359546.0,Europe,107.74766265
14202,2020-08-04,3039,604,Italy,IT,ITA,60359546.0,Europe,110.02402172
14203,2020-07-04,3599,636,Italy,IT,ITA,60359546.0,Europe,113.68541440000001
14204,2020-06-04,4316,527,Italy,IT,ITA,60359546.0,Europe,115.65693354
14205,2020-05-04,4805,681,Italy,IT,ITA,60359546.0,Europe,117.71791657
14206,2020-04-04,4585,764,Italy,IT,ITA,60359546.0,Europe,120.62052289
14207,2020-03-04,4668,760,Italy,IT,ITA,60359546.0,Europe,122.94161391
14208,2020-02-04,4782,727,Italy,IT,ITA,60359546.0,Europe,124.02512106
14209,2020-01-04,4053,839,Italy,IT,ITA,60359546.0,Europe,123.07249627
14210,2020-03-31,4050,810,Italy,IT,ITA,60359546.0,Europe,122.19939494
14211,2020-03-30,5217,758,Italy,IT,ITA,60359546.0,Europe,122.11655800000001
14212,2020-03-29,5974,887,Italy,IT,ITA,60359546.0,Europe,118.15032539
14213,2020-03-28,5959,971,Italy,IT,ITA,60359546.0,Europe,114.04658345
14214,2020-03-27,6153,660,Italy,IT,ITA,60359546.0,Europe,108.39379077
14215,2020-03-26,5210,685,Italy,IT,ITA,60359546.0,Europe,102.5918916
14216,2020-03-25,5249,743,Italy,IT,ITA,60359546.0,Europe,97.79231938
14217,2020-03-24,4789,601,Italy,IT,ITA,60359546.0,Europe,90.71473135
14218,2020-03-23,5560,649,Italy,IT,ITA,60359546.0,Europe,85.75776895
14219,2020-03-22,6557,795,Italy,IT,ITA,60359546.0,Europe,79.01815564
14220,2020-03-21,5986,625,Italy,IT,ITA,60359546.0,Europe,70.22087277
14221,2020-03-20,5322,429,Italy,IT,ITA,60359546.0,Europe,61.59257725
14222,2020-03-19,4207,473,Italy,IT,ITA,60359546.0,Europe,54.04944563
14223,2020-03-18,3526,347,Italy,IT,ITA,60359546.0,Europe,48.05205129
14224,2020-03-17,4000,347,Italy,IT,ITA,60359546.0,Europe,42.98243065
14225,2020-03-16,2823,370,Italy,IT,ITA,60359546.0,Europe,36.93036392
14226,2020-03-15,3497,173,Italy,IT,ITA,60359546.0,Europe,33.18282083
14227,2020-03-14,2547,252,Italy,IT,ITA,60359546.0,Europe,27.78682265
14228,2020-03-13,2651,189,Italy,IT,ITA,60359546.0,Europe,23.96141283
14229,2020-12-03,2313,196,Italy,IT,ITA,60359546.0,Europe,19.98358304
14230,2020-11-03,977,167,Italy,IT,ITA,60359546.0,Europe,16.28077189
14231,2020-10-03,1797,98,Italy,IT,ITA,60359546.0,Europe,14.81621482
14232,2020-09-03,1492,133,Italy,IT,ITA,60359546.0,Europe,11.99975891
14233,2020-08-03,1247,36,Italy,IT,ITA,60359546.0,Europe,9.61571182
14234,2020-07-03,778,49,Italy,IT,ITA,60359546.0,Europe,7.65247638
14235,2020-06-03,769,41,Italy,IT,ITA,60359546.0,Europe,6.38672796
14236,2020-05-03,587,27,Italy,IT,ITA,60359546.0,Europe,5.11269584
14237,2020-04-03,466,28,Italy,IT,ITA,60359546.0,Europe,4.14019019
14238,2020-03-03,347,17,Italy,IT,ITA,60359546.0,Europe,3.36814992
14239,2020-02-03,561,6,Italy,IT,ITA,60359546.0,Europe,2.79326157
14240,2020-01-03,240,8,Italy,IT,ITA,60359546.0,Europe,1.86383112
14241,2020-02-29,238,4,Italy,IT,ITA,60359546.0,Europe,1.46621381
14242,2020-02-28,250,5,Italy,IT,ITA,60359546.0,Europe,1.07190998
14243,2020-02-27,78,1,Italy,IT,ITA,60359546.0,Europe,0.65772529
14244,2020-02-26,93,5,Italy,IT,ITA,60359546.0,Europe,0.52849967
14245,2020-02-25,97,4,Italy,IT,ITA,60359546.0,Europe,0.37442296
14246,2020-02-24,53,0,Italy,IT,ITA,60359546.0,Europe,0.21371929999999997
14247,2020-02-23,62,2,Italy,IT,ITA,60359546.0,Europe,0.12591215
14248,2020-02-22,14,0,Italy,IT,ITA,60359546.0,Europe,0.02319434
14249,2020-02-21,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14250,2020-02-20,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14251,2020-02-19,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14252,2020-02-18,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14253,2020-02-17,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14254,2020-02-16,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14255,2020-02-15,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14256,2020-02-14,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14257,2020-02-13,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14258,2020-12-02,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14259,2020-11-02,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14260,2020-10-02,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14261,2020-09-02,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14262,2020-08-02,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14263,2020-07-02,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14264,2020-06-02,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14265,2020-05-02,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14266,2020-04-02,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14267,2020-03-02,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14268,2020-02-02,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14269,2020-01-02,0,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14270,2020-01-31,3,0,Italy,IT,ITA,60359546.0,Europe,0.00497022
14271,2020-01-30,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14272,2020-01-29,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14273,2020-01-28,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14274,2020-01-27,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14275,2020-01-26,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14276,2020-01-25,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14277,2020-01-24,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14278,2020-01-23,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14279,2020-01-22,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14280,2020-01-21,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14281,2020-01-20,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14282,2020-01-19,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14283,2020-01-18,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14284,2020-01-17,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14285,2020-01-16,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14286,2020-01-15,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14287,2020-01-14,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14288,2020-01-13,0,0,Italy,IT,ITA,60359546.0,Europe,0.0
14289,2020-12-01,0,0,Italy,IT,ITA,60359546.0,Europe,
14290,2020-11-01,0,0,Italy,IT,ITA,60359546.0,Europe,
14291,2020-10-01,0,0,Italy,IT,ITA,60359546.0,Europe,
14292,2020-09-01,0,0,Italy,IT,ITA,60359546.0,Europe,
14293,2020-08-01,0,0,Italy,IT,ITA,60359546.0,Europe,
14294,2020-07-01,0,0,Italy,IT,ITA,60359546.0,Europe,
14295,2020-06-01,0,0,Italy,IT,ITA,60359546.0,Europe,
14296,2020-05-01,0,0,Italy,IT,ITA,60359546.0,Europe,
14297,2020-04-01,0,0,Italy,IT,ITA,60359546.0,Europe,
14298,2020-03-01,0,0,Italy,IT,ITA,60359546.0,Europe,
14299,2020-02-01,0,0,Italy,IT,ITA,60359546.0,Europe,
14300,2020-01-01,0,0,Italy,IT,ITA,60359546.0,Europe,
14301,2019-12-31,0,0,Italy,IT,ITA,60359546.0,Europe,
14302,2020-07-14,1,0,Jamaica,JM,JAM,2948277.0,America,2.06900505
14303,2020-07-13,0,0,Jamaica,JM,JAM,2948277.0,America,2.10292316
14304,2020-12-07,5,0,Jamaica,JM,JAM,2948277.0,America,2.30643186
14305,2020-11-07,0,0,Jamaica,JM,JAM,2948277.0,America,2.27251374
14306,2020-10-07,2,0,Jamaica,JM,JAM,2948277.0,America,2.34034997
14307,2020-09-07,6,0,Jamaica,JM,JAM,2948277.0,America,2.47602244
14308,2020-08-07,8,0,Jamaica,JM,JAM,2948277.0,America,2.54385867
14309,2020-07-07,5,0,Jamaica,JM,JAM,2948277.0,America,2.44210432
14310,2020-06-07,4,0,Jamaica,JM,JAM,2948277.0,America,2.47602244
14311,2020-05-07,7,0,Jamaica,JM,JAM,2948277.0,America,2.40818621
14312,2020-04-07,6,0,Jamaica,JM,JAM,2948277.0,America,2.34034997
14313,2020-03-07,8,0,Jamaica,JM,JAM,2948277.0,America,3.01871229
14314,2020-02-07,5,0,Jamaica,JM,JAM,2948277.0,America,2.74736736
14315,2020-01-07,4,0,Jamaica,JM,JAM,2948277.0,America,2.74736736
14316,2020-06-30,2,0,Jamaica,JM,JAM,2948277.0,America,2.6116949000000003
14317,2020-06-29,6,0,Jamaica,JM,JAM,2948277.0,America,2.67953113
14318,2020-06-28,4,0,Jamaica,JM,JAM,2948277.0,America,2.54385867
14319,2020-06-27,2,0,Jamaica,JM,JAM,2948277.0,America,2.44210432
14320,2020-06-26,6,0,Jamaica,JM,JAM,2948277.0,America,2.47602244
14321,2020-06-25,8,0,Jamaica,JM,JAM,2948277.0,America,2.47602244
14322,2020-06-24,5,0,Jamaica,JM,JAM,2948277.0,America,2.20467751
14323,2020-06-23,6,0,Jamaica,JM,JAM,2948277.0,America,2.23859563
14324,2020-06-22,2,0,Jamaica,JM,JAM,2948277.0,America,2.06900505
14325,2020-06-21,5,0,Jamaica,JM,JAM,2948277.0,America,2.06900505
14326,2020-06-20,26,0,Jamaica,JM,JAM,2948277.0,America,1.93333259
14327,2020-06-19,0,0,Jamaica,JM,JAM,2948277.0,America,1.18713404
14328,2020-06-18,5,0,Jamaica,JM,JAM,2948277.0,America,1.22105216
14329,2020-06-17,0,0,Jamaica,JM,JAM,2948277.0,America,1.05146158
14330,2020-06-16,4,0,Jamaica,JM,JAM,2948277.0,America,1.11929781
14331,2020-06-15,2,0,Jamaica,JM,JAM,2948277.0,America,1.05146158
14332,2020-06-14,1,0,Jamaica,JM,JAM,2948277.0,America,1.15321593
14333,2020-06-13,3,0,Jamaica,JM,JAM,2948277.0,America,1.32280651
14334,2020-12-06,6,0,Jamaica,JM,JAM,2948277.0,America,1.42456085
14335,2020-11-06,0,0,Jamaica,JM,JAM,2948277.0,America,1.22105216
14336,2020-10-06,6,0,Jamaica,JM,JAM,2948277.0,America,1.39064274
14337,2020-09-06,1,0,Jamaica,JM,JAM,2948277.0,America,1.45847897
14338,2020-08-06,2,0,Jamaica,JM,JAM,2948277.0,America,1.56023332
14339,2020-07-06,1,0,Jamaica,JM,JAM,2948277.0,America,1.56023332
14340,2020-06-06,4,0,Jamaica,JM,JAM,2948277.0,America,1.72982389
14341,2020-05-06,1,1,Jamaica,JM,JAM,2948277.0,America,1.93333259
14342,2020-04-06,0,0,Jamaica,JM,JAM,2948277.0,America,2.06900505
14343,2020-03-06,2,0,Jamaica,JM,JAM,2948277.0,America,2.37426809
14344,2020-02-06,2,0,Jamaica,JM,JAM,2948277.0,America,2.30643186
14345,2020-01-06,5,0,Jamaica,JM,JAM,2948277.0,America,2.23859563
14346,2020-05-31,6,0,Jamaica,JM,JAM,2948277.0,America,2.1707593999999997
14347,2020-05-30,6,0,Jamaica,JM,JAM,2948277.0,America,2.1707593999999997
14348,2020-05-29,0,0,Jamaica,JM,JAM,2948277.0,America,2.03508693
14349,2020-05-28,5,0,Jamaica,JM,JAM,2948277.0,America,2.03508693
14350,2020-05-27,8,0,Jamaica,JM,JAM,2948277.0,America,1.93333259
14351,2020-05-26,4,0,Jamaica,JM,JAM,2948277.0,America,1.72982389
14352,2020-05-25,2,0,Jamaica,JM,JAM,2948277.0,America,1.69590578
14353,2020-05-24,6,0,Jamaica,JM,JAM,2948277.0,America,1.76374201
14354,2020-05-23,10,0,Jamaica,JM,JAM,2948277.0,America,1.83157824
14355,2020-05-22,5,0,Jamaica,JM,JAM,2948277.0,America,1.56023332
14356,2020-05-21,9,0,Jamaica,JM,JAM,2948277.0,America,1.72982389
14357,2020-05-20,0,0,Jamaica,JM,JAM,2948277.0,America,1.59415143
14358,2020-05-19,0,0,Jamaica,JM,JAM,2948277.0,America,1.66198766
14359,2020-05-18,3,0,Jamaica,JM,JAM,2948277.0,America,1.72982389
14360,2020-05-17,6,0,Jamaica,JM,JAM,2948277.0,America,1.83157824
14361,2020-05-16,2,0,Jamaica,JM,JAM,2948277.0,America,2.67953113
14362,2020-05-15,0,0,Jamaica,JM,JAM,2948277.0,America,2.95087605
14363,2020-05-14,2,0,Jamaica,JM,JAM,2948277.0,America,3.83274706
14364,2020-05-13,2,0,Jamaica,JM,JAM,2948277.0,America,4.27368256
14365,2020-12-05,3,0,Jamaica,JM,JAM,2948277.0,America,4.78245429
14366,2020-11-05,4,0,Jamaica,JM,JAM,2948277.0,America,5.15555357
14367,2020-10-05,8,0,Jamaica,JM,JAM,2948277.0,America,6.546196299999999
14368,2020-09-05,2,0,Jamaica,JM,JAM,2948277.0,America,6.85145934
14369,2020-08-05,10,0,Jamaica,JM,JAM,2948277.0,America,8.00467527
14370,2020-07-05,5,0,Jamaica,JM,JAM,2948277.0,America,7.66549412
14371,2020-06-05,2,0,Jamaica,JM,JAM,2948277.0,America,8.14034774
14372,2020-05-05,2,0,Jamaica,JM,JAM,2948277.0,America,8.41169266
14373,2020-04-05,6,1,Jamaica,JM,JAM,2948277.0,America,9.25964555
14374,2020-03-05,31,0,Jamaica,JM,JAM,2948277.0,America,9.83625351
14375,2020-02-05,10,0,Jamaica,JM,JAM,2948277.0,America,9.12397309
14376,2020-01-05,26,1,Jamaica,JM,JAM,2948277.0,America,9.46315424
14377,2020-04-30,15,0,Jamaica,JM,JAM,2948277.0,America,9.19180932
14378,2020-04-29,17,0,Jamaica,JM,JAM,2948277.0,America,9.3613999
14379,2020-04-28,14,0,Jamaica,JM,JAM,2948277.0,America,9.87017163
14380,2020-04-27,45,0,Jamaica,JM,JAM,2948277.0,America,9.42923613
14381,2020-04-26,17,0,Jamaica,JM,JAM,2948277.0,America,8.00467527
14382,2020-04-25,36,1,Jamaica,JM,JAM,2948277.0,America,7.56373977
14383,2020-04-24,0,0,Jamaica,JM,JAM,2948277.0,America,6.41052384
14384,2020-04-23,19,0,Jamaica,JM,JAM,2948277.0,America,6.41052384
14385,2020-04-22,10,0,Jamaica,JM,JAM,2948277.0,America,5.76607965
14386,2020-04-21,27,1,Jamaica,JM,JAM,2948277.0,America,5.56257095
14387,2020-04-20,23,0,Jamaica,JM,JAM,2948277.0,America,4.68069995
14388,2020-04-19,10,0,Jamaica,JM,JAM,2948277.0,America,4.00233764
14389,2020-04-18,20,0,Jamaica,JM,JAM,2948277.0,America,3.73099271
14390,2020-04-17,18,0,Jamaica,JM,JAM,2948277.0,America,3.25613909
14391,2020-04-16,20,0,Jamaica,JM,JAM,2948277.0,America,2.74736736
14392,2020-04-15,32,1,Jamaica,JM,JAM,2948277.0,America,2.27251374
14393,2020-04-14,1,0,Jamaica,JM,JAM,2948277.0,America,1.18713404
14394,2020-04-13,3,0,Jamaica,JM,JAM,2948277.0,America,1.28888839
14395,2020-12-04,4,0,Jamaica,JM,JAM,2948277.0,America,1.25497028
14396,2020-11-04,2,0,Jamaica,JM,JAM,2948277.0,America,1.32280651
14397,2020-10-04,0,0,Jamaica,JM,JAM,2948277.0,America,1.25497028
14398,2020-09-04,0,1,Jamaica,JM,JAM,2948277.0,America,1.28888839
14399,2020-08-04,4,0,Jamaica,JM,JAM,2948277.0,America,1.42456085
14400,2020-07-04,1,0,Jamaica,JM,JAM,2948277.0,America,1.35672462
14401,2020-06-04,3,0,Jamaica,JM,JAM,2948277.0,America,1.32280651
14402,2020-05-04,2,0,Jamaica,JM,JAM,2948277.0,America,1.22105216
14403,2020-04-04,6,0,Jamaica,JM,JAM,2948277.0,America,1.15321593
14404,2020-03-04,3,0,Jamaica,JM,JAM,2948277.0,America,1.05146158
14405,2020-02-04,6,2,Jamaica,JM,JAM,2948277.0,America,0.98362535
14406,2020-01-04,0,0,Jamaica,JM,JAM,2948277.0,America,0.84795289
14407,2020-03-31,4,0,Jamaica,JM,JAM,2948277.0,America,0.94970724
14408,2020-03-30,2,0,Jamaica,JM,JAM,2948277.0,America,0.81403477
14409,2020-03-29,6,0,Jamaica,JM,JAM,2948277.0,America,0.81403477
14410,2020-03-28,0,0,Jamaica,JM,JAM,2948277.0,America,0.67836231
14411,2020-03-27,1,0,Jamaica,JM,JAM,2948277.0,America,0.81403477
14412,2020-03-26,4,0,Jamaica,JM,JAM,2948277.0,America,0.84795289
14413,2020-03-25,2,1,Jamaica,JM,JAM,2948277.0,America,
14414,2020-03-24,0,0,Jamaica,JM,JAM,2948277.0,America,
14415,2020-03-23,0,0,Jamaica,JM,JAM,2948277.0,America,
14416,2020-03-22,0,0,Jamaica,JM,JAM,2948277.0,America,
14417,2020-03-21,3,0,Jamaica,JM,JAM,2948277.0,America,
14418,2020-03-20,1,0,Jamaica,JM,JAM,2948277.0,America,
14419,2020-03-19,2,0,Jamaica,JM,JAM,2948277.0,America,
14420,2020-03-18,3,0,Jamaica,JM,JAM,2948277.0,America,
14421,2020-03-17,0,0,Jamaica,JM,JAM,2948277.0,America,
14422,2020-03-16,2,0,Jamaica,JM,JAM,2948277.0,America,
14423,2020-03-14,2,0,Jamaica,JM,JAM,2948277.0,America,
14424,2020-03-13,4,0,Jamaica,JM,JAM,2948277.0,America,
14425,2020-12-03,2,0,Jamaica,JM,JAM,2948277.0,America,
14426,2020-07-14,718,0,Japan,JP,JPN,126860299.0,Asia,2.85905049
14427,2020-07-13,373,0,Japan,JP,JPN,126860299.0,Asia,2.38530102
14428,2020-12-07,410,0,Japan,JP,JPN,126860299.0,Asia,2.15906791
14429,2020-11-07,348,1,Japan,JP,JPN,126860299.0,Asia,1.90918673
14430,2020-10-07,197,1,Japan,JP,JPN,126860299.0,Asia,1.7136961
14431,2020-09-07,193,2,Japan,JP,JPN,126860299.0,Asia,1.62698655
14432,2020-08-07,353,1,Japan,JP,JPN,126860299.0,Asia,1.54027699
14433,2020-07-07,106,0,Japan,JP,JPN,126860299.0,Asia,1.308526
14434,2020-06-07,0,0,Japan,JP,JPN,126860299.0,Asia,1.26595949
14435,2020-05-07,240,0,Japan,JP,JPN,126860299.0,Asia,1.35818693
14436,2020-04-07,214,1,Japan,JP,JPN,126860299.0,Asia,1.16900245
14437,2020-03-07,194,1,Japan,JP,JPN,126860299.0,Asia,1.0468208
14438,2020-02-07,151,1,Japan,JP,JPN,126860299.0,Asia,0.95065202
14439,2020-01-07,130,2,Japan,JP,JPN,126860299.0,Asia,0.8631542
14440,2020-06-30,117,0,Japan,JP,JPN,126860299.0,Asia,0.79299829
14441,2020-06-29,86,1,Japan,JP,JPN,126860299.0,Asia,0.76777369
14442,2020-06-28,93,0,Japan,JP,JPN,126860299.0,Asia,0.7575261999999999
14443,2020-06-27,100,2,Japan,JP,JPN,126860299.0,Asia,0.72126584
14444,2020-06-26,87,1,Japan,JP,JPN,126860299.0,Asia,0.68185241
14445,2020-06-25,83,5,Japan,JP,JPN,126860299.0,Asia,0.64480378
14446,2020-06-24,59,8,Japan,JP,JPN,126860299.0,Asia,0.61169649
14447,2020-06-23,52,2,Japan,JP,JPN,126860299.0,Asia,0.59750766
14448,2020-06-22,117,1,Japan,JP,JPN,126860299.0,Asia,0.58489536
14449,2020-06-21,0,0,Japan,JP,JPN,126860299.0,Asia,0.51868079
14450,2020-06-20,59,17,Japan,JP,JPN,126860299.0,Asia,0.548635
14451,2020-06-19,72,0,Japan,JP,JPN,126860299.0,Asia,0.53286963
14452,2020-06-18,40,4,Japan,JP,JPN,126860299.0,Asia,0.51237464
14453,2020-06-17,41,4,Japan,JP,JPN,126860299.0,Asia,0.50606849
14454,2020-06-16,85,2,Japan,JP,JPN,126860299.0,Asia,0.51789252
14455,2020-06-15,73,0,Japan,JP,JPN,126860299.0,Asia,0.48715004
14456,2020-06-14,47,1,Japan,JP,JPN,126860299.0,Asia,0.4556193
14457,2020-06-13,50,2,Japan,JP,JPN,126860299.0,Asia,0.4556193
14458,2020-12-06,40,2,Japan,JP,JPN,126860299.0,Asia,0.48320870000000005
14459,2020-11-06,41,1,Japan,JP,JPN,126860299.0,Asia,0.50528022
14460,2020-10-06,41,3,Japan,JP,JPN,126860299.0,Asia,0.47296121
14461,2020-09-06,36,0,Japan,JP,JPN,126860299.0,Asia,0.46271371
14462,2020-08-06,33,0,Japan,JP,JPN,126860299.0,Asia,0.46744333
14463,2020-07-06,38,2,Japan,JP,JPN,126860299.0,Asia,0.46586679
14464,2020-06-06,39,7,Japan,JP,JPN,126860299.0,Asia,0.44694834
14465,2020-05-06,46,4,Japan,JP,JPN,126860299.0,Asia,0.43433604
14466,2020-04-06,32,3,Japan,JP,JPN,126860299.0,Asia,0.46823159
14467,2020-03-06,56,6,Japan,JP,JPN,126860299.0,Asia,0.47374947
14468,2020-02-06,46,2,Japan,JP,JPN,126860299.0,Asia,0.4453718
14469,2020-01-06,33,1,Japan,JP,JPN,126860299.0,Asia,0.45640756
14470,2020-05-31,47,5,Japan,JP,JPN,126860299.0,Asia,0.44616007
14471,2020-05-30,85,12,Japan,JP,JPN,126860299.0,Asia,0.44694834
14472,2020-05-29,68,16,Japan,JP,JPN,126860299.0,Asia,0.41462932
14473,2020-05-28,0,0,Japan,JP,JPN,126860299.0,Asia,0.45088968
14474,2020-05-27,28,12,Japan,JP,JPN,126860299.0,Asia,0.49424446
14475,2020-05-26,42,16,Japan,JP,JPN,126860299.0,Asia,0.59041324
14476,2020-05-25,31,10,Japan,JP,JPN,126860299.0,Asia,0.61721437
14477,2020-05-24,14,12,Japan,JP,JPN,126860299.0,Asia,0.63297975
14478,2020-05-23,23,12,Japan,JP,JPN,126860299.0,Asia,0.71574796
14479,2020-05-22,89,19,Japan,JP,JPN,126860299.0,Asia,0.76146754
14480,2020-05-21,39,6,Japan,JP,JPN,126860299.0,Asia,0.7575261999999999
14481,2020-05-20,20,8,Japan,JP,JPN,126860299.0,Asia,0.81270501
14482,2020-05-19,60,14,Japan,JP,JPN,126860299.0,Asia,0.89389668
14483,2020-05-18,20,5,Japan,JP,JPN,126860299.0,Asia,0.98375931
14484,2020-05-17,48,19,Japan,JP,JPN,126860299.0,Asia,1.13983651
14485,2020-05-16,44,15,Japan,JP,JPN,126860299.0,Asia,1.33453887
14486,2020-05-15,114,23,Japan,JP,JPN,126860299.0,Asia,1.50716971
14487,2020-05-14,55,19,Japan,JP,JPN,126860299.0,Asia,1.56944294
14488,2020-05-13,150,25,Japan,JP,JPN,126860299.0,Asia,1.71211957
14489,2020-12-05,76,22,Japan,JP,JPN,126860299.0,Asia,1.81144142
14490,2020-11-05,51,8,Japan,JP,JPN,126860299.0,Asia,1.90209232
14491,2020-10-05,119,12,Japan,JP,JPN,126860299.0,Asia,2.02190916
14492,2020-09-05,81,44,Japan,JP,JPN,126860299.0,Asia,2.1567031
14493,2020-08-05,84,6,Japan,JP,JPN,126860299.0,Asia,2.60680451
14494,2020-07-05,109,8,Japan,JP,JPN,126860299.0,Asia,2.90949969
14495,2020-06-05,123,22,Japan,JP,JPN,126860299.0,Asia,3.04114055
14496,2020-05-05,174,11,Japan,JP,JPN,126860299.0,Asia,3.24214907
14497,2020-04-05,218,18,Japan,JP,JPN,126860299.0,Asia,3.39428492
14498,2020-03-05,295,34,Japan,JP,JPN,126860299.0,Asia,3.52986713
14499,2020-02-05,263,26,Japan,JP,JPN,126860299.0,Asia,3.74348794
14500,2020-01-05,193,17,Japan,JP,JPN,126860299.0,Asia,4.03120601
14501,2020-04-30,236,26,Japan,JP,JPN,126860299.0,Asia,4.34020733
14502,2020-04-29,276,13,Japan,JP,JPN,126860299.0,Asia,4.53412143
14503,2020-04-28,191,25,Japan,JP,JPN,126860299.0,Asia,4.67522152
14504,2020-04-27,203,3,Japan,JP,JPN,126860299.0,Asia,4.83208699
14505,2020-04-26,290,14,Japan,JP,JPN,126860299.0,Asia,5.07172066
14506,2020-04-25,652,17,Japan,JP,JPN,126860299.0,Asia,5.94748716
14507,2020-04-24,468,30,Japan,JP,JPN,126860299.0,Asia,5.96955869
14508,2020-04-23,276,101,Japan,JP,JPN,126860299.0,Asia,5.9238390999999995
14509,2020-04-22,378,0,Japan,JP,JPN,126860299.0,Asia,5.98295926
14510,2020-04-21,367,15,Japan,JP,JPN,126860299.0,Asia,5.75514961
14511,2020-04-20,390,10,Japan,JP,JPN,126860299.0,Asia,5.5943428
14512,2020-04-19,566,7,Japan,JP,JPN,126860299.0,Asia,5.58882492
14513,2020-04-18,628,6,Japan,JP,JPN,126860299.0,Asia,5.40752312
14514,2020-04-17,585,12,Japan,JP,JPN,126860299.0,Asia,5.16315983
14515,2020-04-16,482,17,Japan,JP,JPN,126860299.0,Asia,5.048072599999999
14516,2020-04-15,455,10,Japan,JP,JPN,126860299.0,Asia,4.84548755
14517,2020-04-14,390,7,Japan,JP,JPN,126860299.0,Asia,4.48682531
14518,2020-04-13,507,4,Japan,JP,JPN,126860299.0,Asia,4.247979900000001
14519,2020-12-04,1401,10,Japan,JP,JPN,126860299.0,Asia,3.98469816
14520,2020-11-04,680,3,Japan,JP,JPN,126860299.0,Asia,3.03325787
14521,2020-10-04,410,4,Japan,JP,JPN,126860299.0,Asia,2.60365144
14522,2020-09-04,351,1,Japan,JP,JPN,126860299.0,Asia,2.35613507
14523,2020-08-04,89,0,Japan,JP,JPN,126860299.0,Asia,2.13857292
14524,2020-07-04,163,7,Japan,JP,JPN,126860299.0,Asia,2.11965447
14525,2020-06-04,383,3,Japan,JP,JPN,126860299.0,Asia,2.02190916
14526,2020-05-04,336,1,Japan,JP,JPN,126860299.0,Asia,1.75389781
14527,2020-04-04,318,6,Japan,JP,JPN,126860299.0,Asia,1.51978201
14528,2020-03-04,439,6,Japan,JP,JPN,126860299.0,Asia,1.31404388
14529,2020-02-04,225,1,Japan,JP,JPN,126860299.0,Asia,1.02869062
14530,2020-01-04,0,0,Japan,JP,JPN,126860299.0,Asia,0.88601399
14531,2020-03-31,87,2,Japan,JP,JPN,126860299.0,Asia,0.88995534
14532,2020-03-30,173,2,Japan,JP,JPN,126860299.0,Asia,0.82925865
14533,2020-03-29,194,3,Japan,JP,JPN,126860299.0,Asia,0.7196893
14534,2020-03-28,135,3,Japan,JP,JPN,126860299.0,Asia,0.60066073
